person_id;activity_index;purpose;start_time;end_time;x;y;facility_id;link_id
379514;0;home;-Infinity;28454.0;703500.922367;5367643.986789;home_379514;59896
284920;0;home;-Infinity;28454.0;697725.203316;5354534.552455;home_284920;26378
230736;0;home;-Infinity;28454.0;682589.073487;5399115.861589;home_230736;77329
31155;1;education;28454.0;59357.0;709640.7149;5351125.871965;edu_134;37080
157987;0;home;-Infinity;28455.0;687833.935737;5364032.99768;home_157987;66489
62421;0;home;-Infinity;28456.0;681096.518794;5398343.075375;home_62421;21281
97532;0;home;-Infinity;28457.0;733589.73769;5351742.358995;home_97532;11183
18397;0;home;-Infinity;28457.0;694652.287952;5353161.16758;home_18397;30455
90534;0;home;-Infinity;28458.0;727093.956901;5343736.757461;home_90534;49385
8206;0;home;-Infinity;28458.0;695856.012518;5360131.535943;home_8206;41359
201425;0;home;-Infinity;28458.0;692656.363948;5404985.480047;home_201425;16001
12403;0;home;-Infinity;28458.0;693213.580683;5404832.761853;home_12403;7669
62301;0;home;-Infinity;28459.0;682531.346861;5399577.039391;home_62301;6570
400836;0;home;-Infinity;28459.0;703944.361506;5385069.963951;home_400836;48116
374677;1;leisure;28459.0;28849.0;737437.630761;5360741.286724;sec_2314;48388
26648;1;education;28459.0;57100.0;692803.224642;5404769.402542;edu_680;16211
106150;1;education;28459.0;41527.0;701461.885184;5364679.185414;edu_441;5577
405330;0;home;-Infinity;28460.0;711045.380198;5381317.250785;home_405330;62709
28020;0;home;-Infinity;28460.0;685039.555793;5389948.374921;home_28020;52745
213998;0;home;-Infinity;28460.0;732065.159177;5362979.562966;home_213998;36872
352750;0;home;-Infinity;28461.0;710817.94;5369161.51;home_352750;62788
33011;0;home;-Infinity;28461.0;715775.516079;5342905.539625;home_33011;69605
303112;0;home;-Infinity;28462.0;732041.316169;5358295.144631;home_303112;44951
121408;0;home;-Infinity;28462.0;712061.799504;5356503.260229;home_121408;13714
119694;0;home;-Infinity;28462.0;732485.904597;5342104.951186;home_119694;59424
249794;0;home;-Infinity;28464.0;700712.057002;5363500.844537;home_249794;46548
117964;0;home;-Infinity;28464.0;714826.506775;5355714.746935;home_117964;72663
363079;1;other;28464.0;28474.0;684576.600068;5378164.625287;sec_630;58002
322636;1;other;28464.0;29410.0;704821.729292;5370447.266632;sec_590;9350
204323;0;home;-Infinity;28465.0;684582.725105;5391669.711403;home_204323;8861
156241;0;home;-Infinity;28465.0;698815.370471;5364137.053591;home_156241;38037
27134;1;education;28465.0;58890.0;689337.250444;5400622.771304;edu_702;32057
81752;0;home;-Infinity;28466.0;726981.763263;5345617.059164;home_81752;58464
208899;0;home;-Infinity;28467.0;708513.078113;5345911.808503;home_208899;2168
171066;0;home;-Infinity;28467.0;693180.494273;5394278.918919;home_171066;52673
108226;1;education;28467.0;43966.0;700593.127382;5363667.379971;edu_421;72340
193305;1;other;28468.0;28670.0;693503.523499;5358355.573749;sec_9858;40209
24219;0;home;-Infinity;28470.0;677250.001702;5382811.154241;home_24219;44178
197888;0;home;-Infinity;28470.0;694890.994826;5404966.176282;home_197888;23055
239846;1;work;28470.0;64416.0;715899.784995;5352395.828967;work_1834;12469
171409;0;home;-Infinity;28471.0;692155.304877;5396015.421064;home_171409;16667
374423;1;shop;28471.0;29056.0;734401.163666;5349860.230809;sec_1109;19500
213466;1;other;28472.0;28746.0;717328.437321;5358281.026203;sec_5134;33074
407722;1;shop;28473.0;28768.0;687644.105603;5381434.131165;sec_1885;65529
330681;0;home;-Infinity;28474.0;694347.70679;5382094.25356;home_330681;79667
232915;0;home;-Infinity;28474.0;686048.527704;5379850.994209;home_232915;4623
317754;0;home;-Infinity;28475.0;720839.515812;5371926.487596;home_317754;53741
177172;1;work;28475.0;66891.0;721598.052912;5361614.596861;work_2241;32516
56869;0;home;-Infinity;28476.0;686868.550708;5366067.633575;home_56869;809
35652;0;home;-Infinity;28476.0;702694.679591;5365021.187086;home_35652;31271
254875;0;home;-Infinity;28476.0;707518.126025;5379987.387878;home_254875;31922
35652;1;home;28476.0;31176.0;702694.679591;5365021.187086;home_35652;31271
278168;1;work;28476.0;58329.0;702059.757846;5364350.535571;work_5210;80398
74483;0;home;-Infinity;28477.0;710993.700214;5368502.791357;home_74483;54701
143397;0;home;-Infinity;28478.0;734396.362372;5351346.286185;home_143397;23385
127120;0;home;-Infinity;28478.0;702771.986912;5363466.173253;home_127120;58846
294784;0;home;-Infinity;28479.0;682102.115279;5387359.18574;home_294784;75664
28922;0;home;-Infinity;28479.0;715163.590822;5352193.364455;home_28922;41317
122612;0;home;-Infinity;28479.0;723258.429197;5364862.980342;home_122612;42313
52265;1;education;28479.0;62882.0;716817.963037;5363386.829952;edu_223;66999
144689;1;other;28479.0;28479.0;701384.03248;5362635.309784;sec_8272;37472
377706;0;home;-Infinity;28481.0;702893.788313;5380693.522588;home_377706;25869
294476;0;home;-Infinity;28481.0;684823.273727;5374965.021391;home_294476;66230
121709;0;home;-Infinity;28481.0;712189.215;5346898.87;home_121709;60045
173101;1;work;28481.0;35783.0;733901.901944;5354004.172776;work_434;17583
88246;0;home;-Infinity;28482.0;686290.175973;5386517.596932;home_88246;52887
38279;0;home;-Infinity;28482.0;717191.6977;5373593.728871;home_38279;7963
244243;0;home;-Infinity;28482.0;736912.092707;5358741.595786;home_244243;65309
140197;1;work;28482.0;41766.0;698539.463197;5404101.586731;work_8073;48199
138024;1;work;28482.0;45796.0;685063.356903;5378494.417172;work_8366;54740
58144;1;education;28483.0;40438.0;716988.43754;5373294.005128;edu_525;7975
64000;0;home;-Infinity;28484.0;684123.010603;5378008.59167;home_64000;33203
200373;0;home;-Infinity;28484.0;689829.713881;5390681.440128;home_200373;16405
222098;1;work;28484.0;42971.0;686293.471893;5366712.018238;work_5670;10042
167756;1;work;28484.0;42704.0;685747.163707;5378894.927551;work_8135;54652
55580;0;home;-Infinity;28485.0;704154.37016;5363977.207373;home_55580;1185
54046;0;home;-Infinity;28485.0;693204.063959;5360210.450965;home_54046;71566
26582;0;home;-Infinity;28485.0;688967.59993;5402114.023991;home_26582;72789
129903;1;work;28485.0;57877.0;701783.453815;5365262.336344;work_5127;31307
42026;0;home;-Infinity;28486.0;683500.106606;5399061.668861;home_42026;38266
378752;0;home;-Infinity;28486.0;706937.598592;5384693.552412;home_378752;44728
305272;0;home;-Infinity;28487.0;711137.023565;5354276.717519;home_305272;48830
211302;0;home;-Infinity;28487.0;732273.21781;5346360.917747;home_211302;40825
1409;0;home;-Infinity;28487.0;716162.641388;5351260.839316;home_1409;40879
76349;0;home;-Infinity;28488.0;701201.233762;5376737.047051;home_76349;27751
413168;0;home;-Infinity;28489.0;715229.025397;5355503.177533;home_413168;27878
218194;1;work;28489.0;60082.0;701461.885184;5364679.185414;work_5212;5577
92194;0;home;-Infinity;28490.0;702791.875579;5363994.032929;home_92194;55164
375103;1;shop;28490.0;28734.0;735840.088279;5359351.294728;sec_1122;18226
174234;0;home;-Infinity;28491.0;714218.735764;5355386.397138;home_174234;4030
58146;1;education;28491.0;58309.0;716988.43754;5373294.005128;edu_525;7975
258492;0;home;-Infinity;28494.0;673075.093621;5373568.671092;home_258492;10141
151558;0;home;-Infinity;28495.0;721437.33266;5365545.295566;home_151558;55799
18491;1;education;28495.0;44337.0;694666.870918;5353391.520549;edu_246;30439
307601;0;home;-Infinity;28497.0;720404.200077;5365780.966509;home_307601;13259
26871;0;home;-Infinity;28497.0;696318.243367;5386299.441986;home_26871;38120
248502;0;home;-Infinity;28497.0;690018.052188;5358598.982392;home_248502;43816
175410;1;other;28497.0;28497.0;715105.49992;5351062.780998;sec_796;58664
291961;0;home;-Infinity;28498.0;694229.532616;5375923.982489;home_291961;80696
233429;0;home;-Infinity;28498.0;684067.185;5378289.405;home_233429;53935
100888;0;home;-Infinity;28499.0;719925.152673;5343746.263156;home_100888;370
237010;0;home;-Infinity;28500.0;692657.311091;5395631.868396;home_237010;13022
18546;1;education;28500.0;61696.0;693682.323696;5352813.193337;edu_249;15345
444751;0;home;-Infinity;28501.0;693654.870405;5376718.240351;home_444751;19673
280693;0;home;-Infinity;28501.0;703181.201156;5354860.907105;home_280693;77556
43625;0;home;-Infinity;28502.0;689167.358145;5386896.527327;home_43625;65449
167547;0;home;-Infinity;28502.0;683341.710256;5376786.772819;home_167547;37869
155621;1;work;28502.0;58649.0;703849.318219;5365121.488423;work_5038;30587
262778;0;home;-Infinity;28503.0;692191.221651;5406104.540338;home_262778;60957
167331;0;home;-Infinity;28504.0;685750.230176;5379279.726133;home_167331;54654
256178;0;home;-Infinity;28505.0;695681.363952;5358340.977391;home_256178;1727
305039;1;work;28505.0;59246.0;702059.757846;5364350.535571;work_5210;80398
185277;1;other;28505.0;28505.0;703670.175792;5364817.161389;sec_382;35305
93616;0;home;-Infinity;28506.0;694747.795435;5362283.297046;home_93616;15808
246613;1;work;28507.0;57765.0;702106.901848;5364985.211061;work_4738;69580
44575;0;home;-Infinity;28508.0;692255.813533;5406000.233137;home_44575;68632
214192;1;work;28509.0;63605.0;709741.423933;5365939.38394;work_5958;66491
167733;1;shop;28509.0;29551.0;683550.838323;5377029.954933;sec_1844;47607
128355;1;education;28509.0;66380.0;701461.885184;5364679.185414;edu_441;5577
112231;0;home;-Infinity;28510.0;689057.72477;5382522.888867;home_112231;65878
171572;0;home;-Infinity;28511.0;697644.662986;5394439.481733;home_171572;40559
122603;0;home;-Infinity;28511.0;720653.171433;5365266.389233;home_122603;23689
423751;1;leisure;28511.0;28511.0;707331.171473;5359514.183388;sec_2375;62075
8075;1;education;28512.0;57811.0;706956.700246;5380129.572456;edu_533;66236
210919;2;home;28512.0;48671.0;711244.585292;5350271.339315;home_210919;75941
193682;0;home;-Infinity;28513.0;693128.692323;5367477.953275;home_193682;25160
61252;2;education;28514.0;63269.0;704821.729292;5370447.266632;edu_590;9350
2995;1;education;28514.0;39697.0;720828.04523;5349248.198796;edu_175;23769
102981;1;education;28514.0;54703.0;700593.127382;5363667.379971;edu_421;72340
55044;1;education;28515.0;57926.0;703849.318219;5365121.488423;edu_404;30587
284539;2;home;28515.0;28515.0;699531.648942;5355132.154606;home_284539;54324
47342;0;home;-Infinity;28516.0;715502.096329;5353964.435199;home_47342;49659
397950;0;home;-Infinity;28516.0;710377.213703;5351131.66415;home_397950;1852
245275;0;home;-Infinity;28516.0;712265.697276;5356041.875333;home_245275;39272
292669;0;home;-Infinity;28517.0;693274.637636;5404695.653815;home_292669;6307
325384;0;home;-Infinity;28518.0;697582.115219;5404312.975836;home_325384;20872
314259;0;home;-Infinity;28518.0;703790.315953;5354026.0261;home_314259;47277
201818;0;home;-Infinity;28518.0;692458.045932;5405061.207315;home_201818;42895
187159;0;home;-Infinity;28519.0;703639.746093;5365629.862473;home_187159;5772
11657;1;education;28520.0;63457.0;685382.074563;5370999.158193;edu_657;13811
216757;0;home;-Infinity;28521.0;694227.691089;5351983.903207;home_216757;72897
50141;1;education;28521.0;66402.0;734129.938769;5351740.606905;edu_23;47922
258826;0;home;-Infinity;28522.0;675990.421822;5384708.338273;home_258826;53712
110516;0;home;-Infinity;28522.0;674604.866014;5374018.480832;home_110516;20980
45813;0;home;-Infinity;28523.0;681327.780871;5387334.054394;home_45813;75923
97359;0;home;-Infinity;28524.0;736881.088972;5352219.789452;home_97359;60343
81382;0;home;-Infinity;28524.0;715503.943007;5354328.170956;home_81382;80786
72550;0;home;-Infinity;28524.0;700733.257968;5358235.793207;home_72550;41114
239977;0;home;-Infinity;28524.0;714617.31132;5354417.746176;home_239977;52493
19974;0;home;-Infinity;28524.0;702276.242687;5368564.273195;home_19974;44497
39556;1;education;28524.0;42816.0;697921.959844;5355834.657959;edu_539;5027
49779;1;education;28525.0;40045.0;726109.428921;5349196.136695;edu_132;12211
140183;0;home;-Infinity;28526.0;691158.190089;5402076.588846;home_140183;28332
75050;1;education;28526.0;61932.0;716935.244062;5373251.006827;edu_511;7975
332323;1;work;28526.0;65008.0;684491.468625;5377841.727855;work_8230;10159
6948;0;home;-Infinity;28527.0;696016.735562;5369116.493419;home_6948;48822
231558;0;home;-Infinity;28527.0;696968.873461;5404139.472604;home_231558;18072
13920;0;home;-Infinity;28527.0;722479.979197;5352582.562104;home_13920;29094
312130;1;leisure;28527.0;34547.0;703372.109133;5365132.297207;sec_2537;54841
68321;0;home;-Infinity;28528.0;714857.537395;5356010.864397;home_68321;3508
161549;0;home;-Infinity;28530.0;697115.11379;5354873.558435;home_161549;34821
260323;0;home;-Infinity;28531.0;683857.193954;5378917.55488;home_260323;71904
227468;0;home;-Infinity;28531.0;715117.911531;5382797.679659;home_227468;3727
311115;1;other;28531.0;28531.0;697379.687655;5366758.375332;sec_8911;6325
52648;1;education;28532.0;60505.0;721449.496932;5365468.642916;edu_231;55781
166578;1;work;28532.0;47769.0;687048.185899;5377481.851291;work_8095;8523
7716;0;home;-Infinity;28533.0;717056.277103;5371308.751297;home_7716;78660
70094;0;home;-Infinity;28533.0;735872.465551;5359402.815216;home_70094;18226
246702;0;home;-Infinity;28533.0;718922.62652;5363646.711333;home_246702;46552
235584;0;home;-Infinity;28533.0;692752.527161;5404339.229071;home_235584;19689
130445;3;other;28534.0;28867.0;713113.320185;5368622.832933;sec_2640;11088
31396;0;home;-Infinity;28535.0;734619.581437;5348575.489853;home_31396;10080
294254;0;home;-Infinity;28537.0;694425.920859;5396993.698003;home_294254;78803
382425;2;home;28537.0;34621.0;710374.139939;5368548.292675;home_382425;49924
195245;1;work;28537.0;54471.0;704433.033714;5358639.875793;work_4450;80962
116453;0;home;-Infinity;28538.0;715339.055543;5354221.844624;home_116453;44471
51102;1;education;28538.0;43684.0;720773.96496;5349375.569054;edu_174;9204
153641;2;other;28538.0;29282.0;704735.616522;5365472.653093;sec_7641;77931
23381;0;home;-Infinity;28539.0;719048.486062;5375261.074829;home_23381;45144
152546;0;home;-Infinity;28539.0;692398.152703;5354668.598532;home_152546;63075
104314;0;home;-Infinity;28539.0;702797.581682;5363216.1765;home_104314;64550
39458;1;education;28539.0;42478.0;698026.8374;5355476.249125;edu_556;78167
188904;1;other;28539.0;28630.0;703207.622029;5355143.985805;sec_8569;28867
108222;1;work;28539.0;41740.0;691275.794795;5354187.330309;work_4189;30938
214210;0;home;-Infinity;28540.0;727888.659943;5358044.405282;home_214210;20085
1363;1;education;28540.0;43380.0;715421.098175;5351944.284212;edu_65;62844
37279;0;home;-Infinity;28541.0;695722.032652;5370773.821105;home_37279;50683
253448;0;home;-Infinity;28541.0;716589.24828;5373187.811005;home_253448;66593
174500;2;work;28541.0;35605.0;715147.688584;5351626.113818;work_1673;9116
174300;0;home;-Infinity;28542.0;717249.544308;5351678.956555;home_174300;5075
200652;0;home;-Infinity;28543.0;680864.473732;5374662.713966;home_200652;76484
169710;2;shop;28543.0;28896.0;693346.204308;5405153.326168;sec_1921;4003
125243;1;work;28543.0;44934.0;703875.945794;5359588.299606;work_5086;33984
154249;1;work;28544.0;67395.0;701598.757901;5363666.966497;work_5053;54930
94455;0;home;-Infinity;28545.0;695290.192484;5358587.632267;home_94455;39116
217333;0;home;-Infinity;28545.0;689358.684308;5358904.831215;home_217333;77246
165139;0;home;-Infinity;28545.0;678572.191457;5367358.512073;home_165139;60450
244663;1;work;28545.0;63192.0;709644.675514;5344122.57055;work_2117;52397
243843;1;work;28545.0;64078.0;702962.760039;5364688.38139;work_5075;51287
29835;0;home;-Infinity;28546.0;715791.123892;5353005.615434;home_29835;47694
273738;0;home;-Infinity;28547.0;709631.025;5347053.94;home_273738;17986
252644;1;work;28547.0;65900.0;694099.570264;5370658.714465;work_5693;77681
34148;0;home;-Infinity;28549.0;694247.09536;5352056.75054;home_34148;72897
72500;1;education;28549.0;63673.0;704081.313432;5362811.998215;edu_397;31305
352908;1;leisure;28550.0;31824.0;705141.547287;5366770.387574;sec_2520;27573
11481;1;education;28550.0;61931.0;685619.116209;5377859.326745;edu_650;28790
208404;0;home;-Infinity;28551.0;716866.133848;5359195.872754;home_208404;53768
184346;0;home;-Infinity;28551.0;701314.846704;5364014.358974;home_184346;54676
15903;0;home;-Infinity;28551.0;720243.042934;5358590.849336;home_15903;43125
149758;0;home;-Infinity;28551.0;712876.845955;5356188.630226;home_149758;39310
61426;1;education;28552.0;44390.0;681749.263259;5394868.092298;edu_597;69762
52404;0;home;-Infinity;28553.0;716665.007619;5363230.359465;home_52404;67013
309604;1;work;28553.0;62964.0;690355.220159;5376537.358234;work_8632;35201
267624;0;home;-Infinity;28554.0;714699.809122;5351984.443788;home_267624;35469
46232;1;education;28554.0;49696.0;681254.832876;5392357.042444;edu_734;71986
322784;1;work;28554.0;45011.0;681807.960452;5395995.927557;work_7751;70053
208122;1;other;28554.0;28638.0;715780.612985;5355993.71101;sec_5167;42680
345366;0;home;-Infinity;28555.0;702932.789725;5379741.177902;home_345366;53885
266869;0;home;-Infinity;28555.0;716131.540171;5354867.828518;home_266869;29320
11230;1;education;28555.0;61316.0;685619.116209;5377859.326745;edu_650;28790
50683;0;home;-Infinity;28556.0;731948.471819;5358982.123802;home_50683;10662
93126;0;home;-Infinity;28557.0;700219.756868;5359851.91791;home_93126;57501
320911;0;work;-Infinity;28559.0;693637.811507;5402168.332385;work_9239;17025
186694;1;other;28559.0;28778.0;699615.429654;5368524.849951;sec_8787;6259
295759;0;home;-Infinity;28560.0;722672.203173;5352506.756748;home_295759;38988
