person_id;person_trip_id;leg_index;access_stop_id;egress_stop_id;transit_line_id;transit_route_id;departure_id;access_area_id;egress_area_id;transit_mode
287960;0;9;180543.link:77801;654031.link:78688;21536;1615598;1615598_16:12:00;646015.0;306183.0;bus
107785;0;1;626591.link:60894;368724.link:19340;18695;41125;41125_15:58:00;384423.0;487641.0;bus
224778;1;6;58756.link:58682;365736.link:67510;15259;1220406;1303204_15:55:00;1207.0;593923.0;bus
97857;2;5;627970.link:79468;89375.link:18799;5773;1557431;242299_15:52:00;240045.0;41137.0;bus
252329;0;5;53746.link:63057;126593.link:45475;10853;267788;418491_15:50:00;125808.0;572234.0;bus
17067;1;4;197070.link:60651;314863.link:9776;20612;705237;182469_15:56:00;651472.0;103883.0;bus
83531;0;7;147812.link:56813;397053.link:28890;20417;1519266;1519266_16:15:00;240045.0;320286.0;bus
7506;2;9;226043.link:48041;606401.link:14406;7839;1480521;1094003_15:51:00;48005.0;295248.0;bus
5719;1;2;180275.link:77159;45335.link:57276;23536;137506;368169_15:38:00;564417.0;366131.0;bus
29249;2;5;343995.link:30011;212567.link:53659;22858;1150423;1150423_16:06:00;189869.0;41128.0;rail
179217;4;9;183110.link:45617;391841.link:25005;9292;422855;422855_16:00:00;91713.0;320850.0;bus
8206;1;4;180275.link:77159;45335.link:57276;23536;137506;368169_15:38:00;564417.0;366131.0;bus
185795;1;8;575778.link:69591;622878.link:49754;2984;1330703;531822_16:12:00;96062.0;562607.0;bus
286373;0;5;191619.link:15731;471849.link:28500;15345;1500056;879228_16:08:00;96974.0;384423.0;rail
336446;3;18;142433.link:56815;61917.link:35395;22293;880011;390692_16:03:00;240045.0;248401.0;bus
326053;3;6;406280.link:54742;518584.link:16357;21446;1000069;371723_15:53:00;493871.0;537207.0;bus
305847;1;10;430729.link:73794;410688.link:34513;22934;948975;236033_15:36:00;494189.0;96974.0;bus
313284;3;12;43200.link:61936;410688.link:34513;22934;948975;236033_15:36:00;297737.0;96974.0;bus
187349;1;4;609932.link:22133;118654.link:31286;1573;327109;327109_16:14:00;96974.0;436335.0;bus
29785;1;2;452220.link:14575;213225.link:33805;14914;618201;1112302_15:53:00;301018.0;441005.0;bus
28628;1;2;508972.link:77204;180474.link:36626;15260;954463;954463_16:05:00;404134.0;577777.0;bus
119396;0;3;120060.link:15713;443516.link:52788;5773;1557431;242299_15:52:00;125808.0;185600.0;bus
358228;1;8;249227.link:45359;106883.link:56857;23304;1670079;1670079_15:14:00;319123.0;240045.0;bus
268890;1;8;374519.link:23049;491001.link:44791;10853;267788;418491_15:50:00;373171.0;130052.0;bus
328710;2;5;505687.link:16010;454716.link:24432;8390;380949;920243_15:52:00;420643.0;223784.0;bus
76206;2;7;368724.link:19340;443641.link:406;18695;41125;41125_15:58:00;487641.0;611135.0;bus
285763;1;12;626591.link:60894;443641.link:406;18695;41125;41125_15:58:00;384423.0;611135.0;bus
121360;1;4;212567.link:53659;365108.link:58351;22858;1150423;1150423_16:06:00;41128.0;400312.0;rail
316395;2;11;165427.link:63000;612124.link:47611;18092;200082;520511_16:12:00;243166.0;202857.0;bus
429015;0;3;375019.link:54404;432608.link:66812;24325;116705;116705_15:40:00;243828.0;191993.0;bus
127159;2;5;174380.link:56057;523789.link:69083;9289;1673844;763053_16:15:00;26842.0;135122.0;bus
9517;0;7;626591.link:60894;443641.link:406;18695;41125;41125_15:58:00;384423.0;611135.0;bus
359780;0;1;580956.link:63856;550112.link:20804;24101;110210;110210_16:05:00;89158.0;272656.0;bus
127362;1;4;214152.link:48852;604400.link:14392;14415;240626;349194_16:04:00;168569.0;485025.0;bus
313236;2;3;124920.link:33649;432608.link:66812;24325;116705;116705_15:40:00;541588.0;191993.0;bus
225569;2;9;625292.link:33069;143814.link:57271;10350;685551;685551_15:54:00;325266.0;185983.0;bus
101696;1;8;635139.link:25290;108621.link:56818;23106;1288234;4002_15:53:00;609285.0;240045.0;bus
150254;1;10;635139.link:25290;108621.link:56818;23106;1288234;4002_15:53:00;609285.0;240045.0;bus
85986;3;14;11016.link:13378;333997.link:42709;12907;1246410;671562_16:08:00;169742.0;337066.0;bus
87502;1;2;654031.link:78688;374122.link:71238;21536;1615598;1615598_16:12:00;306183.0;180584.0;bus
253129;1;8;479467.link:70733;477080.link:42859;7195;774173;384499_16:10:00;486154.0;240045.0;rail
133602;0;1;608946.link:29841;585269.link:9535;12526;889712;1670120_15:45:00;562977.0;309005.0;bus
183551;4;9;229457.link:55515;344571.link:6227;12526;341182;951172_15:57:00;514562.0;457764.0;bus
376808;1;8;346745.link:44226;254661.link:13039;7883;563541;220145_16:13:00;353008.0;655937.0;bus
221847;4;19;131670.link:67791;440295.link:38920;7725;1690580;1070511_16:17:00;252486.0;309803.0;bus
222030;1;8;438297.link:7184;296717.link:4473;19170;1622255;986990_16:03:00;185600.0;274413.0;bus
318260;3;8;420429.link:47870;136857.link:13589;14415;240626;349194_16:04:00;50190.0;96974.0;bus
92665;1;6;217917.link:12476;604219.link:34506;11988;762814;762814_15:52:00;91217.0;96974.0;bus
163093;1;8;170724.link:69001;604219.link:34506;11988;762814;762814_15:52:00;88902.0;96974.0;bus
376721;3;12;346745.link:44226;144352.link:31875;7883;563541;220145_16:13:00;353008.0;615284.0;bus
385476;0;3;11016.link:13378;136857.link:13589;14415;240626;349194_16:04:00;169742.0;96974.0;bus
126219;1;6;217917.link:12476;604219.link:34506;11988;762814;762814_15:52:00;91217.0;96974.0;bus
303462;2;5;346745.link:44226;144352.link:31875;7883;563541;220145_16:13:00;353008.0;615284.0;bus
199661;1;4;607875.link:55885;652669.link:2580;5185;843437;1680156_15:52:00;262138.0;576344.0;bus
84952;2;13;461511.link:68767;590143.link:22893;18092;200082;520511_16:12:00;619329.0;38250.0;bus
110563;0;1;301834.link:51849;640414.link:67589;24101;110210;110210_16:05:00;115726.0;179684.0;bus
386894;1;10;650692.link:81558;674690.link:77419;20612;125244;71352_16:02:00;240045.0;94514.0;bus
179221;1;14;160607.link:48741;14928.link:70219;10278;1014075;1704135_16:05:00;384423.0;36053.0;bus
144552;1;8;602275.link:53030;450107.link:53406;3299;1523;1523_16:17:00;240045.0;557425.0;bus
97857;2;7;89375.link:18799;581508.link:54324;19170;593598;1040287_16:09:00;41137.0;51975.0;bus
214628;1;4;17865.link:52583;354356.link:34688;17075;574539;574539_16:14:00;581234.0;165718.0;bus
67995;2;3;258128.link:74021;38133.link:10472;10159;1633664;1633664_16:05:00;597954.0;487250.0;bus
30650;2;5;506998.link:58418;64.link:48541;7883;872502;872502_16:14:00;494077.0;247897.0;bus
374677;1;6;584467.link:pt_584467;663873.link:10472;15260;954463;954463_16:05:00;18468.0;487250.0;bus
37644;1;6;626591.link:60894;50940.link:25569;18695;41125;41125_15:58:00;384423.0;336778.0;bus
111279;1;2;654031.link:78688;227716.link:24297;21536;1615598;1615598_16:12:00;306183.0;377344.0;bus
30185;3;6;353762.link:37043;374497.link:56811;24492;105650;438771_15:33:00;593530.0;240045.0;bus
269169;4;17;120060.link:15713;669574.link:63088;22293;1480113;1480113_16:14:00;125808.0;648074.0;bus
346293;1;6;670907.link:9293;657926.link:12503;16059;662596;148853_16:14:00;601422.0;649912.0;rail
179097;0;3;346745.link:44226;196387.link:61355;7883;563541;220145_16:13:00;353008.0;598422.0;bus
174215;5;10;223969.link:75749;272376.link:79496;16784;348850;948037_15:36:00;405626.0;240045.0;bus
417077;1;10;346745.link:44226;196387.link:61355;7883;563541;220145_16:13:00;353008.0;598422.0;bus
246538;1;6;170659.link:56815;96435.link:6885;17075;574539;574539_16:14:00;240045.0;326494.0;bus
258713;2;3;580956.link:63856;72504.link:66201;24101;110210;110210_16:05:00;89158.0;493871.0;bus
246208;1;12;170659.link:56815;96435.link:6885;17075;574539;574539_16:14:00;240045.0;326494.0;bus
18771;4;13;159131.link:26976;662009.link:37849;7949;669596;669596_16:17:00;384423.0;96974.0;rail
376395;0;5;427669.link:53446;635139.link:25290;23106;666145;797498_15:53:00;544870.0;609285.0;bus
198695;1;4;357088.link:41025;199449.link:45209;8390;1211691;1061869_16:23:00;300257.0;503678.0;bus
331636;2;3;70521.link:81050;14391.link:81487;21536;422914;422914_15:50:00;72807.0;559204.0;bus
183551;4;11;344571.link:28562;650649.link:53698;12526;889712;639500_16:25:00;457764.0;294168.0;bus
71006;2;5;147812.link:56813;280658.link:55226;20417;1519266;1519266_16:15:00;240045.0;81231.0;bus
172824;1;8;147812.link:56813;68612.link:46240;14820;1327016;1327016_16:16:00;240045.0;435987.0;bus
177742;2;13;579762.link:40432;166461.link:5056;3299;1523;1523_16:17:00;377654.0;550394.0;bus
76608;1;8;492912.link:71416;615752.link:49168;9289;1673844;763053_16:15:00;666332.0;226748.0;bus
416581;2;7;388168.link:4458;507141.link:47130;20612;125244;71352_16:02:00;626712.0;461606.0;bus
73665;1;4;142575.link:14866;674010.link:69003;21480;915170;198097_16:04:00;451556.0;91217.0;bus
178187;2;19;184368.link:13251;377796.link:79205;10853;267788;418491_15:50:00;433925.0;172645.0;bus
300083;0;1;464586.link:56447;25218.link:61865;373;995885;775822_16:09:00;532962.0;501698.0;bus
143748;1;2;407557.link:41079;344987.link:71671;10159;1633664;1633664_16:05:00;242987.0;59713.0;bus
294884;0;1;233132.link:33390;197854.link:15078;24101;110210;110210_16:05:00;440091.0;655169.0;bus
388115;1;10;233132.link:33390;197854.link:15078;24101;110210;110210_16:05:00;440091.0;655169.0;bus
85529;5;10;572948.link:59411;174380.link:56057;21108;1192653;703565_16:30:00;96974.0;26842.0;bus
130486;2;19;572948.link:59411;174380.link:56057;21108;1192653;703565_16:30:00;96974.0;26842.0;bus
77265;1;2;227716.link:24297;171063.link:17225;21536;1615598;1615598_16:12:00;377344.0;176484.0;bus
167070;2;3;459260.link:32998;197854.link:15078;24101;110210;110210_16:05:00;266733.0;655169.0;bus
63791;1;4;56614.link:14861;197854.link:15078;24101;110210;110210_16:05:00;510106.0;655169.0;bus
337354;2;7;170659.link:56815;32477.link:75166;18309;732319;732319_16:15:00;240045.0;364372.0;bus
96166;1;6;56614.link:14861;197854.link:15078;24101;110210;110210_16:05:00;510106.0;655169.0;bus
7133;3;10;404017.link:49925;126895.link:48699;22560;1621047;1621047_16:08:00;21775.0;530054.0;bus
113398;1;6;374122.link:71238;535173.link:81461;21536;422914;422914_15:50:00;180584.0;266881.0;bus
302545;0;3;170659.link:56815;253389.link:43941;17075;574539;574539_16:14:00;240045.0;338841.0;bus
195245;1;12;174380.link:56057;169526.link:61110;24325;856140;856140_16:15:00;26842.0;273531.0;bus
231367;4;15;589121.link:76919;374122.link:71238;21536;138220;1425674_16:20:00;576695.0;180584.0;bus
288965;0;1;636520.link:6577;535173.link:81461;21536;422914;422914_15:50:00;482918.0;266881.0;bus
375814;0;3;170659.link:56815;253389.link:43941;17075;574539;574539_16:14:00;240045.0;338841.0;bus
269191;0;1;670332.link:58892;120060.link:45285;13598;1422485;438873_16:13:00;541633.0;125808.0;bus
62830;0;3;545887.link:66971;502079.link:40965;13373;281703;281703_16:21:00;587447.0;593781.0;bus
100738;1;8;474259.link:60507;420608.link:32516;10278;1014075;1704135_16:05:00;266462.0;120778.0;bus
71125;1;4;196387.link:61355;168729.link:13107;7883;563541;220145_16:13:00;598422.0;599727.0;bus
397023;0;5;650692.link:81557;466411.link:7327;10853;267788;418491_15:50:00;240045.0;189237.0;bus
187977;1;6;473885.link:41760;247198.link:51995;18874;446460;1052357_16:14:00;43204.0;367059.0;bus
84654;1;4;458433.link:24695;388516.link:14789;966;9465;705739_16:17:00;413913.0;138335.0;bus
108231;3;8;106632.link:77253;585269.link:9535;21480;987021;987021_16:06:00;666522.0;309005.0;bus
22451;3;8;341623.link:6558;585269.link:9535;21480;987021;987021_16:06:00;451556.0;309005.0;bus
50984;1;4;663005.link:59548;458952.link:72371;20612;125244;71352_16:02:00;509564.0;456204.0;bus
105500;1;2;475639.link:pt_475639;388516.link:14789;966;9465;705739_16:17:00;643700.0;138335.0;bus
97857;2;9;263861.link:54325;585269.link:9535;21480;987021;987021_16:06:00;51975.0;309005.0;bus
395977;4;9;49607.link:47545;214959.link:60764;20612;705237;182469_15:56:00;400312.0;134979.0;bus
30216;1;4;483342.link:14450;466411.link:7327;10853;267788;418491_15:50:00;6206.0;189237.0;bus
421269;2;5;227726.link:55840;365105.link:22032;18309;732319;732319_16:15:00;79241.0;176002.0;bus
82694;0;3;497590.link:40861;111216.link:36486;17075;574539;574539_16:14:00;411474.0;602048.0;bus
361417;2;5;374122.link:71238;658600.link:58173;21536;422914;422914_15:50:00;180584.0;557364.0;bus
181781;4;15;647143.link:36733;111216.link:36486;17075;574539;574539_16:14:00;336100.0;602048.0;bus
191593;0;1;626591.link:60894;316457.link:54042;18695;41125;41125_15:58:00;384423.0;461746.0;bus
10700;1;4;171063.link:17225;508147.link:7348;21536;1615598;1615598_16:12:00;176484.0;403484.0;bus
178447;0;3;170659.link:56815;276830.link:48295;17075;574539;574539_16:14:00;240045.0;419235.0;bus
128858;1;4;458433.link:24695;181806.link:73428;966;9465;705739_16:17:00;413913.0;619060.0;bus
277275;1;2;458433.link:24695;181806.link:73428;966;9465;705739_16:17:00;413913.0;619060.0;bus
70327;1;2;263407.link:45590;569984.link:45954;9292;958963;958963_16:30:00;156271.0;239517.0;bus
124947;3;12;458433.link:24695;181806.link:73428;966;9465;705739_16:17:00;413913.0;619060.0;bus
305677;1;8;458433.link:24695;181806.link:73428;966;9465;705739_16:17:00;413913.0;619060.0;bus
397839;1;8;458433.link:24695;181806.link:73428;966;9465;705739_16:17:00;413913.0;619060.0;bus
101060;2;3;354795.link:5753;46295.link:76459;20612;705237;182469_15:56:00;262305.0;612531.0;bus
68788;1;4;330433.link:1473;537449.link:52508;13598;1422485;438873_16:13:00;626712.0;201276.0;bus
286310;2;3;454730.link:47076;149530.link:56939;9289;1137759;464403_16:19:00;234165.0;488812.0;bus
305912;0;5;388168.link:4458;232672.link:57144;20612;125244;71352_16:02:00;626712.0;472040.0;bus
79911;3;8;357088.link:41025;197854.link:15079;8390;1211691;1061869_16:23:00;300257.0;655169.0;bus
195269;1;8;141932.link:41591;385702.link:79037;1573;327109;327109_16:14:00;520518.0;144601.0;bus
86746;1;4;94640.link:65246;385702.link:79037;1573;327109;327109_16:14:00;315147.0;144601.0;bus
251795;1;4;224082.link:63559;292123.link:2767;19170;1268747;1314306_16:29:00;447989.0;282972.0;bus
292312;0;1;427561.link:7292;83717.link:21608;24325;116705;116705_15:40:00;630669.0;197004.0;bus
33503;0;5;87272.link:67511;480832.link:4813;15259;240682;605901_16:26:00;593923.0;186346.0;bus
93237;1;4;1339.link:42050;217472.link:32989;5468;905927;905927_16:29:00;41520.0;552946.0;bus
19616;0;5;160607.link:48741;87005.link:76353;10278;1014075;1704135_16:05:00;384423.0;284116.0;bus
299739;1;10;263861.link:54325;438297.link:7185;19170;233783;1154139_16:20:00;51975.0;185600.0;bus
313284;3;14;572948.link:59411;388516.link:16913;21108;1192653;703565_16:30:00;96974.0;138335.0;bus
68290;0;1;374497.link:56811;267982.link:76032;24492;105650;1500399_16:33:00;240045.0;91500.0;bus
273142;0;1;365105.link:22032;543367.link:63640;18309;732319;732319_16:15:00;176002.0;200976.0;bus
92665;1;8;662009.link:32522;451543.link:pt_451543;16059;662596;788743_16:34:00;96974.0;480693.0;rail
40357;1;4;189718.link:36338;279879.link:66703;9289;1137759;464403_16:19:00;514801.0;311119.0;bus
163093;1;10;191619.link:15731;471849.link:28500;2556;801525;4815_16:16:00;96974.0;384423.0;rail
2262;1;4;127268.link:43426;1645.link:15311;7989;1073960;186294_16:24:00;328202.0;121642.0;bus
102371;3;14;526251.link:42051;181806.link:73428;5409;40740;745987_16:15:00;41520.0;619060.0;bus
16855;2;9;602275.link:53030;4141.link:79489;3299;1523;1523_16:17:00;240045.0;393496.0;bus
14907;3;10;267982.link:76032;266983.link:29124;24492;105650;1500399_16:33:00;91500.0;153250.0;bus
59203;1;4;275445.link:39198;427482.link:49781;12526;889712;1170130_16:05:00;337282.0;375043.0;bus
55831;2;7;71004.link:21477;604219.link:59411;13951;896249;770566_16:32:00;320472.0;96974.0;bus
271565;1;14;56361.link:56857;290494.link:71131;7883;872502;872502_16:14:00;240045.0;368764.0;bus
247270;0;1;150539.link:53527;504086.link:68493;24325;116705;116705_15:40:00;156994.0;540303.0;bus
173828;2;7;170659.link:56815;214988.link:63179;18309;732319;732319_16:15:00;240045.0;141968.0;bus
314698;0;7;626591.link:60893;258716.link:pt_258716;15259;240682;605901_16:26:00;384423.0;422816.0;bus
263265;1;2;428554.link:80096;37283.link:19688;13373;155659;155659_16:35:00;477437.0;470866.0;bus
73536;1;4;661289.link:59036;69916.link:45428;7839;1480521;1094003_15:51:00;556796.0;141548.0;bus
38614;2;7;80450.link:26160;197025.link:9599;7839;1160035;1160035_15:55:00;348366.0;578786.0;bus
260117;1;4;400743.link:48623;72504.link:66201;22781;1484165;1247661_15:57:00;484211.0;493871.0;bus
192688;5;16;630424.link:24612;504532.link:16906;19170;593598;1040287_16:09:00;150917.0;601422.0;bus
79031;3;10;428554.link:80096;37283.link:19688;13373;155659;155659_16:35:00;477437.0;470866.0;bus
15708;3;10;525176.link:80810;209711.link:49690;20612;125244;71352_16:02:00;191428.0;168043.0;bus
60991;2;3;385702.link:79037;246877.link:70636;1573;327109;327109_16:14:00;144601.0;648439.0;bus
6948;2;7;169526.link:61110;246877.link:70636;1573;327109;327109_16:14:00;273531.0;648439.0;bus
99023;1;4;180427.link:56504;468301.link:26547;10278;1014075;1704135_16:05:00;648007.0;502007.0;bus
84617;1;4;458433.link:24695;53851.link:72263;966;9465;705739_16:17:00;413913.0;96974.0;bus
333378;1;4;490667.link:6915;442021.link:66972;13373;155659;155659_16:35:00;236436.0;587447.0;bus
23642;1;4;385702.link:79037;246877.link:70636;1573;327109;327109_16:14:00;144601.0;648439.0;bus
322882;1;4;271856.link:42363;74636.link:22433;24400;910485;694371_16:20:00;326505.0;296807.0;bus
53846;4;13;407684.link:21651;609932.link:13589;1573;674174;384486_16:10:00;661913.0;96974.0;bus
26909;2;9;19720.link:78956;507710.link:59125;13668;749590;1367618_16:15:00;626868.0;36305.0;bus
243781;0;1;443845.link:73699;346745.link:7882;9292;958963;958963_16:30:00;432526.0;353008.0;bus
89330;1;8;526251.link:42051;279975.link:10336;5409;40740;745987_16:15:00;41520.0;96974.0;bus
74585;2;3;61857.link:14432;114833.link:6795;22560;1621047;1621047_16:08:00;225816.0;548653.0;bus
305847;1;12;662009.link:37849;444375.link:9220;7949;669596;669596_16:17:00;96974.0;520392.0;rail
396190;0;3;369013.link:14825;157324.link:15495;3654;1236595;630343_16:30:00;560248.0;41137.0;bus
157796;1;8;263861.link:54325;548757.link:2754;19170;233783;1154139_16:20:00;51975.0;615480.0;bus
121320;1;6;662009.link:37849;444375.link:9220;7949;669596;669596_16:17:00;96974.0;520392.0;rail
132080;1;8;1339.link:42050;4350.link:69084;5468;905927;905927_16:29:00;41520.0;135122.0;bus
155475;1;6;526251.link:42051;279975.link:10336;5409;40740;745987_16:15:00;41520.0;96974.0;bus
126219;1;8;410688.link:10330;438491.link:70641;22934;948975;430240_16:36:00;96974.0;48995.0;bus
97303;1;8;662009.link:37849;444375.link:9220;7949;669596;669596_16:17:00;96974.0;520392.0;rail
179577;1;10;39456.link:73606;311917.link:56358;12743;1180575;1501934_16:29:00;582818.0;590295.0;bus
108231;3;10;263484.link:9534;247714.link:49782;12526;341182;1444704_16:37:00;309005.0;375043.0;bus
174940;1;10;174588.link:39795;311917.link:39091;18874;838869;551574_16:02:00;327757.0;590295.0;bus
208251;3;18;106883.link:56858;488041.link:38504;23304;296562;1505207_16:34:00;240045.0;319123.0;bus
417574;1;10;169975.link:20900;569820.link:5082;3299;1523;1523_16:17:00;651472.0;80337.0;bus
76440;3;10;302945.link:14404;641140.link:7213;22560;1621047;1621047_16:08:00;395083.0;412538.0;bus
