source_edge_id,from_node,to_node,distance,travel_time,capacity,freespeed,permlanes
10139,28552,3459,24.03940645022065,0.5777550671914118,600.0,13.88888888888889,1.0
1014,11836,11839,37.17728304887036,0.1120756097531251,600.0,4.166666666666667,1.0
10140,3459,28552,24.03940645022065,0.5777550671914118,600.0,13.88888888888889,1.0
10141,27796,7116,43.55082157698717,0.31891221304141737,600.0,13.88888888888889,1.0
10142,7116,27796,43.55082157698717,0.31891221304141737,600.0,13.88888888888889,1.0
10143,7116,13416,56.66330996477539,0.24511255868255638,600.0,13.88888888888889,1.0
10144,13416,7116,56.66330996477539,0.24511255868255638,600.0,13.88888888888889,1.0
10145,23350,23351,16.761154601486876,0.49718134170745537,600.0,8.333333333333334,1.0
10146,23351,23350,16.761154601486876,0.49718134170745537,600.0,8.333333333333334,1.0
10147,23351,20206,102.50030119972837,0.08130057410363413,600.0,8.333333333333334,1.0
10148,20206,23351,102.50030119972837,0.08130057410363413,600.0,8.333333333333334,1.0
10149,20206,20204,80.28517015570365,0.10379667025892594,600.0,8.333333333333334,1.0
1015,1618,11841,104.72428851354229,0.0397870133644103,600.0,4.166666666666667,1.0
10150,20204,20206,80.28517015570365,0.10379667025892594,600.0,8.333333333333334,1.0
10151,20204,9594,92.06121415086767,0.09051948108871202,600.0,8.333333333333334,1.0
10152,9594,20204,92.06121415086767,0.09051948108871202,600.0,8.333333333333334,1.0
10153,27805,8340,13.88888888888889,1.0,600.0,13.88888888888889,1.0
10154,8340,27805,13.88888888888889,1.0,600.0,13.88888888888889,1.0
10155,20234,4005,80.01746854395753,0.1735732102204538,600.0,13.88888888888889,1.0
10156,4005,20234,80.01746854395753,0.1735732102204538,600.0,13.88888888888889,1.0
10157,9596,9598,46.60141431544794,0.2980357805210399,600.0,13.88888888888889,1.0
10158,9598,9596,46.60141431544794,0.2980357805210399,600.0,13.88888888888889,1.0
10159,9246,33280,16.43160069098555,0.5071528629529707,600.0,8.333333333333334,1.0
1016,11841,1618,104.72428851354229,0.0397870133644103,600.0,4.166666666666667,1.0
10160,33280,9246,16.43160069098555,0.5071528629529707,600.0,8.333333333333334,1.0
10161,34164,9596,127.96869117601588,0.10853349175686475,600.0,13.88888888888889,1.0
10162,9596,34164,127.96869117601588,0.10853349175686475,600.0,13.88888888888889,1.0
10163,34165,6416,11.109492107619433,0.7501092986616307,600.0,8.333333333333334,1.0
10164,6416,34165,11.109492107619433,0.7501092986616307,600.0,8.333333333333334,1.0
10165,8341,8342,27.797426573155544,0.4996465716830647,600.0,13.88888888888889,1.0
10166,8342,8341,27.797426573155544,0.4996465716830647,600.0,13.88888888888889,1.0
10167,19950,3908,21.669317990256722,0.38456832545815656,600.0,8.333333333333334,1.0
10168,3908,19950,21.669317990256722,0.38456832545815656,600.0,8.333333333333334,1.0
10169,3908,19951,43.125857352233645,0.19323287338429507,600.0,8.333333333333334,1.0
1017,8012,15871,9.536972167231974,0.4368961755999343,600.0,4.166666666666667,1.0
10170,19951,3908,43.125857352233645,0.19323287338429507,600.0,8.333333333333334,1.0
10171,4921,19952,40.60625132546354,0.06840763890056202,300.0,2.7777777777777777,1.0
10172,19952,4921,40.60625132546354,0.06840763890056202,300.0,2.7777777777777777,1.0
10173,19953,19954,44.165264532707,0.06289507845516625,300.0,2.7777777777777777,1.0
10174,19954,19953,44.165264532707,0.06289507845516625,300.0,2.7777777777777777,1.0
10175,26309,18871,212.482209798731,0.130729898771712,600.0,27.77777777777778,1.0
10176,18871,26309,212.482209798731,0.130729898771712,600.0,27.77777777777778,1.0
10177,16374,21217,508.42796918993787,0.027317318736452708,600.0,13.88888888888889,1.0
10178,21217,16374,508.42796918993787,0.027317318736452708,600.0,13.88888888888889,1.0
10179,21217,6070,382.7961309313351,0.03628273058846627,600.0,13.88888888888889,1.0
1018,15871,8012,9.536972167231974,0.4368961755999343,600.0,4.166666666666667,1.0
